user_id,user_email,user_first_name,user_last_name,user_dob,user_role,user_phone,user_city,user_state,user_zip,user_school,user_employer,user_field_of_interest,user_password
850,mia.allen878@learners.net,Mia,Allen,2/9/09,participant,801-429-3540,Riverton,UT,84693,,Cafe Rio,Both,default
851,brooklyn.thomas880@community.org,Brooklyn,Thomas,1/5/99,participant,801-248-2253,Murray,UT,84583,,Cafe Rio,STEM,default
852,daniel.ramirez881@community.org,Daniel,Ramirez,12/21/05,participant,801-876-5151,Logan,UT,84476,BYU,,Both,default
853,abigail.allen882@ellarises.org,Abigail,Allen,1/10/02,participant,801-877-8583,Logan,UT,84759,,Retail Store,STEM,default
854,james.williams883@ellarises.org,James,Williams,1/15/05,participant,801-921-5876,Taylorsville,UT,84898,,Local Library,Both,default
855,benjamin.lewis884@learners.net,Benjamin,Lewis,2/25/02,participant,801-391-4458,Lehi,UT,84990,East Ridge Middle,,Both,default
856,lucy.miller885@community.org,Lucy,Miller,4/19/98,participant,801-604-2911,Salt Lake City,UT,84006,North Summit High,,Both,default
857,levi.robinson886@community.org,Levi,Robinson,6/28/13,participant,801-833-6910,Spanish Fork,UT,84311,,Tech Apprenticeship,Both,default
858,james.martin887@ellarises.org,James,Martin,7/5/00,participant,801-214-4126,St. George,UT,84139,,Community Center,STEM,default
859,zoey.johnson888@studentmail.org,Zoey,Johnson,10/10/07,participant,801-348-4961,Spanish Fork,UT,84665,,Community Center,Both,default
860,sebastian.gonzalez889@ellarises.org,Sebastian,Gonzalez,8/18/08,participant,801-674-3427,Murray,UT,84789,SLCC,,STEM,default
861,ella.hernandez890@studentmail.org,Ella,Hernandez,6/10/98,participant,801-696-8724,Riverton,UT,84987,,Community Center,Arts,default
862,addison.gonzalez891@learners.net,Addison,Gonzalez,4/21/00,participant,801-541-1129,Bountiful,UT,84053,,Tech Apprenticeship,Both,default
863,william.clark892@community.org,William,Clark,11/26/08,participant,801-699-7548,Murray,UT,84038,,Cafe Rio,Both,default
864,alexander.anderson893@ellarises.org,Alexander,Anderson,5/30/10,participant,801-632-6174,Pleasant Grove,UT,84020,East Ridge Middle,,Arts,default
865,oliver.walker894@ellarises.org,Oliver,Walker,1/21/08,participant,801-861-6681,Spanish Fork,UT,84638,,Art Studio,Arts,default
866,emma.hernandez895@learners.net,Emma,Hernandez,3/17/03,participant,801-552-8178,Sandy,UT,84481,,Cafe Rio,STEM,default
867,violet.hill896@community.org,Violet,Hill,5/8/07,participant,801-500-7395,St. George,UT,84905,,Community Center,Both,default
868,natalie.walker897@studentmail.org,Natalie,Walker,12/17/12,participant,801-907-2412,Sandy,UT,84290,Mountain View High,,STEM,default
869,layla.gonzalez898@studentmail.org,Layla,Gonzalez,10/23/04,participant,801-625-9089,Spanish Fork,UT,84104,Valley Charter,,STEM,default
870,charlotte.johnson899@learners.net,Charlotte,Johnson,12/2/01,participant,801-893-3598,Layton,UT,84366,,Community Center,Both,default
871,isabella.jones900@learners.net,Isabella,Jones,9/15/00,participant,801-832-4714,Taylorsville,UT,84117,,Cafe Rio,STEM,default
872,alexander.taylor901@learners.net,Alexander,Taylor,5/23/01,participant,801-247-5382,Draper,UT,84788,,Community Center,Both,default
873,daniel.hill902@ellarises.org,Daniel,Hill,12/14/14,participant,801-648-8489,Provo,UT,84949,East Ridge Middle,,STEM,default
874,mila.scott903@ellarises.org,Mila,Scott,8/10/02,participant,801-371-2934,Pleasant Grove,UT,84108,,Startup Lab,Arts,default
875,lily.jackson904@community.org,Lily,Jackson,6/17/01,participant,801-950-2626,Pleasant Grove,UT,84511,,Tech Apprenticeship,Arts,default
876,skylar.rodriguez905@ellarises.org,Skylar,Rodriguez,7/3/03,participant,801-625-1107,Sandy,UT,84450,,Community Center,Arts,default
877,addison.martinez907@community.org,Addison,Martinez,3/8/07,participant,801-639-7773,West Jordan,UT,84142,,Startup Lab,Arts,default
878,michael.white908@ellarises.org,Michael,White,2/4/14,participant,801-988-1162,Riverton,UT,84150,,Retail Store,Both,default
879,harper.garcia909@learners.net,Harper,Garcia,9/26/07,participant,801-990-3692,Lehi,UT,84412,Westview High,,Arts,default
880,isabella.martinez910@ellarises.org,Isabella,Martinez,1/7/07,participant,801-502-7869,Pleasant Grove,UT,84997,,Startup Lab,Both,default
881,brooklyn.lee911@learners.net,Brooklyn,Lee,9/10/11,participant,801-486-9647,Salt Lake City,UT,84847,,Startup Lab,STEM,default
882,liam.lewis912@studentmail.org,Liam,Lewis,6/5/02,participant,801-553-7627,Riverton,UT,84715,,Startup Lab,Arts,default
883,abigail.williams913@learners.net,Abigail,Williams,9/3/09,participant,801-936-3064,Bountiful,UT,84743,,Cafe Rio,Arts,default
884,hannah.garcia914@learners.net,Hannah,Garcia,7/11/98,participant,801-975-3621,Pleasant Grove,UT,84349,Westview High,,Both,default
885,lucy.thomas915@learners.net,Lucy,Thomas,5/14/06,participant,801-313-1982,Taylorsville,UT,84518,BYU,,Both,default
886,mateo.thompson916@ellarises.org,Mateo,Thompson,1/25/08,participant,801-866-3043,Provo,UT,84775,BYU,,Both,default
887,ava.robinson917@learners.net,Ava,Robinson,5/11/11,participant,801-963-9737,West Jordan,UT,84825,Valley Charter,,Arts,default
888,brooklyn.jackson918@studentmail.org,Brooklyn,Jackson,5/12/00,participant,801-955-5057,Bountiful,UT,84533,UVU,,Both,default
889,zoey.white919@community.org,Zoey,White,3/30/07,participant,801-928-7974,Logan,UT,84151,East Ridge Middle,,STEM,default
890,amelia.ramirez920@studentmail.org,Amelia,Ramirez,4/14/06,participant,801-656-2279,Spanish Fork,UT,84220,,Tech Apprenticeship,Both,default
891,liam.nguyen921@community.org,Liam,Nguyen,11/15/07,participant,801-710-7937,Layton,UT,84599,,Art Studio,Arts,default
892,mason.davis923@studentmail.org,Mason,Davis,7/16/10,participant,801-233-3569,Riverton,UT,84485,UVU,,STEM,default
893,noah.davis924@ellarises.org,Noah,Davis,9/22/09,participant,801-496-1659,Draper,UT,84586,North Summit High,,STEM,default
894,zoe.martin925@learners.net,Zoe,Martin,3/16/01,participant,801-697-1458,Murray,UT,84302,North Summit High,,Both,default
895,oliver.brown926@learners.net,Oliver,Brown,1/18/98,participant,801-387-9008,Murray,UT,84221,East Ridge Middle,,Both,default
896,kennedy.jones927@ellarises.org,Kennedy,Jones,9/9/10,participant,801-786-6074,Taylorsville,UT,84493,Mountain View High,,Arts,default
897,leah.walker928@studentmail.org,Leah,Walker,2/3/08,participant,801-851-8551,St. George,UT,84517,,Tech Apprenticeship,Arts,default
898,scarlett.lee929@ellarises.org,Scarlett,Lee,8/9/05,participant,801-438-7478,Taylorsville,UT,84397,,Cafe Rio,STEM,default
899,henry.moore930@ellarises.org,Henry,Moore,8/2/10,participant,801-225-6060,Orem,UT,84725,,Tech Apprenticeship,STEM,default
900,abigail.gonzalez931@ellarises.org,Abigail,Gonzalez,4/10/09,participant,801-968-8796,Pleasant Grove,UT,84194,,Startup Lab,STEM,default
901,avery.wright932@studentmail.org,Avery,Wright,10/29/13,participant,801-410-5018,Salt Lake City,UT,84282,,Community Center,Both,default
902,henry.garcia933@learners.net,Henry,Garcia,7/10/98,participant,801-246-9052,Bountiful,UT,84604,UVU,,Arts,default
903,riley.clark934@ellarises.org,Riley,Clark,1/16/00,participant,801-591-5213,Pleasant Grove,UT,84325,East Ridge Middle,,STEM,default
904,ethan.hernandez935@learners.net,Ethan,Hernandez,6/17/01,participant,801-461-2468,St. George,UT,84188,BYU,,Arts,default
905,chloe.brown936@learners.net,Chloe,Brown,9/7/04,participant,801-930-1958,Orem,UT,84028,SLCC,,STEM,default
906,aaliyah.martinez937@community.org,Aaliyah,Martinez,3/1/99,participant,801-584-2981,Lehi,UT,84265,Valley Charter,,STEM,default
907,lillian.young938@community.org,Lillian,Young,6/4/08,participant,801-262-6215,Logan,UT,84276,,Cafe Rio,Arts,default
908,harper.walker939@ellarises.org,Harper,Walker,1/14/04,participant,801-439-1305,Taylorsville,UT,84649,,Cafe Rio,Both,default
909,elizabeth.thomas940@studentmail.org,Elizabeth,Thomas,11/19/99,participant,801-616-8306,Murray,UT,84582,,Community Center,Both,default
910,mateo.wilson941@studentmail.org,Mateo,Wilson,1/21/10,participant,801-372-5016,Draper,UT,84554,SLCC,,Both,default
911,lucas.williams942@ellarises.org,Lucas,Williams,8/24/12,participant,801-835-5739,Riverton,UT,84985,North Summit High,,STEM,default
912,amelia.walker943@learners.net,Amelia,Walker,11/18/05,participant,801-896-7228,Layton,UT,84860,,Community Center,Both,default
913,hannah.nguyen944@learners.net,Hannah,Nguyen,8/18/10,participant,801-956-9750,Provo,UT,84166,East Ridge Middle,,Arts,default
914,emily.sanchez945@ellarises.org,Emily,Sanchez,9/9/07,participant,801-769-5578,St. George,UT,84743,Valley Charter,,Both,default
915,mateo.lee946@learners.net,Mateo,Lee,2/15/04,participant,801-924-8417,Layton,UT,84771,Valley Charter,,Both,default
916,claire.perez947@studentmail.org,Claire,Perez,5/11/98,participant,801-813-6381,Riverton,UT,84983,,Startup Lab,Both,default
917,camila.smith948@community.org,Camila,Smith,4/8/07,participant,801-209-3843,Salt Lake City,UT,84924,,Cafe Rio,Both,default
918,alexander.sanchez949@ellarises.org,Alexander,Sanchez,1/29/13,participant,801-231-8293,Ogden,UT,84552,East Ridge Middle,,Arts,default
919,leah.hill950@learners.net,Leah,Hill,10/19/00,participant,801-986-1138,Bountiful,UT,84182,Mountain View High,,Arts,default
920,stella.gonzalez952@ellarises.org,Stella,Gonzalez,4/4/03,participant,801-935-4623,Murray,UT,84828,Mountain View High,,Arts,default
921,isabella.moore953@community.org,Isabella,Moore,6/27/00,participant,801-400-7489,Sandy,UT,84008,,Community Center,Arts,default
922,mateo.young954@studentmail.org,Mateo,Young,6/20/99,participant,801-956-3875,Sandy,UT,84676,,Local Library,STEM,default
923,harper.rodriguez955@learners.net,Harper,Rodriguez,4/21/02,participant,801-735-5494,West Jordan,UT,84903,,Community Center,Both,default
924,emma.wright956@learners.net,Emma,Wright,3/31/05,participant,801-637-1849,Riverton,UT,84003,SLCC,,Arts,default
925,penelope.davis957@community.org,Penelope,Davis,3/6/14,participant,801-729-1712,Spanish Fork,UT,84371,Valley Charter,,STEM,default
926,penelope.clark958@community.org,Penelope,Clark,7/4/05,participant,801-601-4188,Lehi,UT,84006,East Ridge Middle,,Both,default
927,sophia.anderson959@community.org,Sophia,Anderson,9/9/01,participant,801-455-4225,Ogden,UT,84940,UVU,,Arts,default
928,harper.miller960@ellarises.org,Harper,Miller,8/14/03,participant,801-224-6477,Spanish Fork,UT,84443,Valley Charter,,STEM,default
929,jack.thomas961@learners.net,Jack,Thomas,4/24/03,participant,801-541-9514,Provo,UT,84842,East Ridge Middle,,Both,default
930,henry.miller962@community.org,Henry,Miller,6/19/06,participant,801-262-1546,Logan,UT,84088,UVU,,Both,default
931,harper.rodriguez963@ellarises.org,Harper,Rodriguez,6/23/99,participant,801-508-8075,Riverton,UT,84057,East Ridge Middle,,Both,default
932,amelia.scott964@ellarises.org,Amelia,Scott,2/25/00,participant,801-590-7581,Murray,UT,84871,,Local Library,Arts,default
933,madison.hill965@ellarises.org,Madison,Hill,11/29/11,participant,801-675-8014,Riverton,UT,84394,,Local Library,STEM,default
934,violet.johnson966@community.org,Violet,Johnson,6/3/00,participant,801-801-4153,Pleasant Grove,UT,84337,East Ridge Middle,,STEM,default
935,harper.nguyen967@studentmail.org,Harper,Nguyen,12/21/05,participant,801-721-5198,St. George,UT,84653,SLCC,,Arts,default
936,henry.lopez968@studentmail.org,Henry,Lopez,11/11/00,participant,801-245-1991,St. George,UT,84817,BYU,,Both,default
937,william.allen969@learners.net,William,Allen,4/22/01,participant,801-754-3385,Murray,UT,84598,Mountain View High,,Arts,default
938,violet.jackson970@learners.net,Violet,Jackson,4/15/99,participant,801-800-3369,Salt Lake City,UT,84531,Valley Charter,,Both,default
939,charlotte.ramirez971@learners.net,Charlotte,Ramirez,7/15/99,participant,801-855-4297,Sandy,UT,84206,UVU,,STEM,default
940,jack.robinson972@learners.net,Jack,Robinson,5/16/05,participant,801-506-7859,Lehi,UT,84631,North Summit High,,STEM,default
941,benjamin.williams973@community.org,Benjamin,Williams,7/19/13,participant,801-203-4654,West Jordan,UT,84943,Valley Charter,,Arts,default
942,hannah.thomas974@community.org,Hannah,Thomas,8/9/02,participant,801-957-7158,Lehi,UT,84827,SLCC,,STEM,default
943,ava.white975@ellarises.org,Ava,White,3/12/01,participant,801-230-2887,Ogden,UT,84367,BYU,,Arts,default
944,zoey.nguyen976@learners.net,Zoey,Nguyen,5/16/04,participant,801-403-4241,Provo,UT,84031,North Summit High,,STEM,default
945,lucy.lopez977@learners.net,Lucy,Lopez,12/13/01,participant,801-400-1352,West Jordan,UT,84183,,Community Center,Arts,default
946,elizabeth.johnson978@studentmail.org,Elizabeth,Johnson,9/19/02,participant,801-313-6544,Bountiful,UT,84671,BYU,,Arts,default
947,lillian.white979@learners.net,Lillian,White,12/12/13,participant,801-739-8106,Orem,UT,84964,East Ridge Middle,,STEM,default
948,aria.rodriguez980@studentmail.org,Aria,Rodriguez,2/17/05,participant,801-587-7131,Sandy,UT,84546,,Local Library,Arts,default
949,addison.williams981@studentmail.org,Addison,Williams,7/18/03,participant,801-352-6368,Murray,UT,84809,Westview High,,Both,default
950,penelope.rodriguez982@community.org,Penelope,Rodriguez,11/18/12,participant,801-283-8711,Sandy,UT,84745,,Local Library,STEM,default
951,chloe.allen983@community.org,Chloe,Allen,5/31/08,participant,801-710-9501,Pleasant Grove,UT,84384,North Summit High,,Arts,default
952,zoe.king984@community.org,Zoe,King,4/24/12,participant,801-474-7569,Spanish Fork,UT,84486,,Startup Lab,Both,default
953,isabella.wilson985@studentmail.org,Isabella,Wilson,11/26/02,participant,801-440-7486,Sandy,UT,84463,BYU,,Arts,default
954,leah.torres986@studentmail.org,Leah,Torres,1/5/01,participant,801-763-2388,Draper,UT,84261,,Retail Store,STEM,default
955,savannah.lewis987@learners.net,Savannah,Lewis,6/28/09,participant,801-242-8622,West Jordan,UT,84598,,Local Library,Arts,default
956,elijah.lewis988@community.org,Elijah,Lewis,2/10/05,participant,801-576-9151,Taylorsville,UT,84419,BYU,,Arts,default
957,sophia.lopez989@community.org,Sophia,Lopez,1/20/06,participant,801-860-2243,West Jordan,UT,84272,,Startup Lab,STEM,default
958,savannah.allen990@ellarises.org,Savannah,Allen,8/29/00,participant,801-433-2612,Layton,UT,84949,East Ridge Middle,,Arts,default
959,isabella.wright991@studentmail.org,Isabella,Wright,8/11/03,participant,801-891-6394,Lehi,UT,84202,BYU,,Both,default
960,penelope.gonzalez992@studentmail.org,Penelope,Gonzalez,4/27/04,participant,801-988-5906,Layton,UT,84009,,Community Center,Arts,default
961,liam.sanchez993@ellarises.org,Liam,Sanchez,12/1/06,participant,801-724-3445,Spanish Fork,UT,84670,Valley Charter,,STEM,default
962,grace.walker994@studentmail.org,Grace,Walker,3/16/14,participant,801-765-8679,Pleasant Grove,UT,84602,,Community Center,Arts,default
963,violet.garcia995@learners.net,Violet,Garcia,9/13/02,participant,801-988-7843,Sandy,UT,84440,Mountain View High,,Arts,default
964,sophia.white996@studentmail.org,Sophia,White,3/18/09,participant,801-955-1158,St. George,UT,84313,,Retail Store,Both,default
965,claire.nguyen998@ellarises.org,Claire,Nguyen,5/29/05,participant,801-342-3518,Provo,UT,84945,,Local Library,Both,default
966,james.harris999@studentmail.org,James,Harris,3/23/02,participant,801-747-7331,Bountiful,UT,84066,Mountain View High,,STEM,default
967,skylar.torres1000@community.org,Skylar,Torres,2/19/13,participant,801-375-2709,Murray,UT,84096,,Cafe Rio,STEM,default
968,isabella.hill1001@community.org,Isabella,Hill,8/28/06,participant,801-403-2138,Salt Lake City,UT,84192,BYU,,STEM,default
969,madison.jackson1002@ellarises.org,Madison,Jackson,4/1/98,participant,801-577-9495,Riverton,UT,84059,North Summit High,,Arts,default
970,noah.sanchez1003@studentmail.org,Noah,Sanchez,9/22/08,participant,801-749-7855,Logan,UT,84133,,Art Studio,STEM,default
971,hazel.wilson1004@studentmail.org,Hazel,Wilson,7/24/01,participant,801-642-8778,Sandy,UT,84318,,Local Library,Both,default
972,bella.nguyen1005@studentmail.org,Bella,Nguyen,3/6/04,participant,801-901-8519,Pleasant Grove,UT,84734,Valley Charter,,STEM,default
973,aria.lewis1006@ellarises.org,Aria,Lewis,5/18/05,participant,801-452-9615,Bountiful,UT,84620,,Startup Lab,Both,default
974,alexander.robinson1007@community.org,Alexander,Robinson,6/30/12,participant,801-293-5717,Provo,UT,84755,,Startup Lab,Arts,default
975,kennedy.martin1008@community.org,Kennedy,Martin,11/9/11,participant,801-455-3942,Orem,UT,84426,,Art Studio,Arts,default
976,penelope.wright1010@learners.net,Penelope,Wright,1/25/09,participant,801-943-4559,Ogden,UT,84715,SLCC,,Both,default
977,avery.white1011@ellarises.org,Avery,White,3/14/07,participant,801-984-6341,Logan,UT,84517,Mountain View High,,STEM,default
978,eleanor.wilson1012@ellarises.org,Eleanor,Wilson,7/20/06,participant,801-274-8567,Riverton,UT,84028,UVU,,Both,default
979,liam.gonzalez1013@community.org,Liam,Gonzalez,11/26/13,participant,801-456-2878,Provo,UT,84011,,Startup Lab,STEM,default
980,henry.rodriguez1015@community.org,Henry,Rodriguez,5/28/98,participant,801-365-3794,Layton,UT,84862,,Local Library,STEM,default
981,layla.jackson1016@ellarises.org,Layla,Jackson,3/12/13,participant,801-279-1183,Bountiful,UT,84173,BYU,,STEM,default
982,henry.thompson1017@studentmail.org,Henry,Thompson,11/6/02,participant,801-235-9721,Sandy,UT,84732,Mountain View High,,Both,default
983,charlotte.king1018@ellarises.org,Charlotte,King,3/6/99,participant,801-515-8274,Bountiful,UT,84707,,Local Library,STEM,default
984,charlotte.harris1019@studentmail.org,Charlotte,Harris,1/19/00,participant,801-444-4276,West Jordan,UT,84384,Westview High,,Arts,default
985,sophia.smith1020@learners.net,Sophia,Smith,12/12/02,participant,801-885-2035,Sandy,UT,84697,,Startup Lab,STEM,default
986,zoey.flores1022@studentmail.org,Zoey,Flores,3/19/03,participant,801-638-2979,Bountiful,UT,84962,Valley Charter,,STEM,default
987,stella.lee1023@studentmail.org,Stella,Lee,4/9/98,participant,801-869-6181,Salt Lake City,UT,84412,SLCC,,STEM,default
988,benjamin.anderson1024@ellarises.org,Benjamin,Anderson,12/26/98,participant,801-838-7045,Layton,UT,84666,East Ridge Middle,,STEM,default
989,noah.martin1025@community.org,Noah,Martin,8/26/03,participant,801-749-3809,Logan,UT,84730,East Ridge Middle,,Both,default
990,claire.harris1026@studentmail.org,Claire,Harris,12/11/12,participant,801-850-6209,Lehi,UT,84180,Mountain View High,,STEM,default
991,skylar.johnson1027@community.org,Skylar,Johnson,4/17/09,participant,801-855-4808,Bountiful,UT,84524,,Local Library,Both,default
992,abigail.brown1029@studentmail.org,Abigail,Brown,5/27/01,participant,801-503-4309,Draper,UT,84511,SLCC,,STEM,default
993,isabella.thomas1030@community.org,Isabella,Thomas,6/8/12,participant,801-484-6202,Lehi,UT,84138,,Retail Store,STEM,default
994,michael.clark1031@learners.net,Michael,Clark,9/8/05,participant,801-950-6427,Salt Lake City,UT,84235,Valley Charter,,STEM,default
995,ethan.brown1032@studentmail.org,Ethan,Brown,3/19/05,participant,801-590-9543,West Jordan,UT,84623,North Summit High,,Arts,default
996,ava.jones1033@community.org,Ava,Jones,3/24/12,participant,801-397-1853,Ogden,UT,84977,North Summit High,,STEM,default
997,sofia.garcia1034@studentmail.org,Sofia,Garcia,7/24/07,participant,801-719-2280,Sandy,UT,84242,,Art Studio,Arts,default
998,bella.hernandez1035@studentmail.org,Bella,Hernandez,10/19/04,participant,801-380-5079,West Jordan,UT,84435,BYU,,Both,default
999,lucas.gonzalez1036@learners.net,Lucas,Gonzalez,6/22/06,participant,801-568-7524,Spanish Fork,UT,84082,North Summit High,,Arts,default
1000,henry.ramirez1037@community.org,Henry,Ramirez,7/22/06,participant,801-693-1324,St. George,UT,84840,SLCC,,STEM,default
1001,brooklyn.hill1038@studentmail.org,Brooklyn,Hill,11/10/04,participant,801-589-8596,Orem,UT,84264,Mountain View High,,Arts,default
1002,leah.scott1039@community.org,Leah,Scott,5/23/02,participant,801-339-8688,Ogden,UT,84342,North Summit High,,STEM,default
1003,ava.smith1040@learners.net,Ava,Smith,8/25/14,participant,801-625-7465,Spanish Fork,UT,84415,UVU,,Arts,default
1004,alexander.martin1041@ellarises.org,Alexander,Martin,8/19/06,participant,801-239-3039,Taylorsville,UT,84907,,Startup Lab,Both,default
1005,lily.gonzalez1042@community.org,Lily,Gonzalez,6/6/09,participant,801-969-6711,Layton,UT,84790,,Art Studio,Arts,default
1006,zoe.brown1043@community.org,Zoe,Brown,9/18/08,participant,801-452-4970,Taylorsville,UT,84754,Westview High,,Arts,default
1007,sophia.martinez1044@learners.net,Sophia,Martinez,9/15/03,participant,801-897-3414,Riverton,UT,84967,Valley Charter,,Both,default
1008,lily.smith1045@ellarises.org,Lily,Smith,12/2/06,participant,801-928-7297,Ogden,UT,84660,,Art Studio,Both,default
1009,sebastian.harris1047@learners.net,Sebastian,Harris,6/14/00,participant,801-945-2456,Taylorsville,UT,84771,,Tech Apprenticeship,Both,default
1010,kennedy.martinez1048@learners.net,Kennedy,Martinez,9/5/13,participant,801-966-7520,Sandy,UT,84953,BYU,,STEM,default
1011,chloe.young1049@ellarises.org,Chloe,Young,10/10/09,participant,801-992-7845,Logan,UT,84072,SLCC,,Both,default
1012,aurora.ramirez1050@studentmail.org,Aurora,Ramirez,6/11/02,participant,801-390-3200,Orem,UT,84384,Mountain View High,,STEM,default
1013,mateo.davis1051@community.org,Mateo,Davis,10/27/14,participant,801-405-1966,Sandy,UT,84191,North Summit High,,STEM,default
1014,leah.davis1053@learners.net,Leah,Davis,9/19/08,participant,801-230-4846,Ogden,UT,84351,Mountain View High,,Both,default
1015,elizabeth.smith1054@ellarises.org,Elizabeth,Smith,3/4/00,participant,801-207-1685,Layton,UT,84770,Valley Charter,,Both,default
1016,ava.harris1055@learners.net,Ava,Harris,7/23/11,participant,801-975-6521,Spanish Fork,UT,84485,SLCC,,Arts,default
1017,zoe.perez1056@learners.net,Zoe,Perez,6/28/06,participant,801-569-7528,West Jordan,UT,84964,,Local Library,STEM,default
1018,stella.perez1057@ellarises.org,Stella,Perez,4/8/14,participant,801-915-7583,Salt Lake City,UT,84468,,Community Center,STEM,default
1019,sophia.hill1058@ellarises.org,Sophia,Hill,4/7/06,participant,801-916-5072,Pleasant Grove,UT,84287,Mountain View High,,Both,default
1020,mia.lee1060@community.org,Mia,Lee,7/31/14,participant,801-696-7556,West Jordan,UT,84622,,Local Library,STEM,default
1021,kennedy.ramirez1061@community.org,Kennedy,Ramirez,8/14/11,participant,801-594-5814,Logan,UT,84752,Valley Charter,,Both,default
1022,aria.king1062@ellarises.org,Aria,King,2/4/13,participant,801-289-5937,St. George,UT,84510,,Cafe Rio,Arts,default
1023,chloe.lewis1063@ellarises.org,Chloe,Lewis,6/17/03,participant,801-753-4946,Spanish Fork,UT,84679,Valley Charter,,STEM,default
1024,emily.miller1064@community.org,Emily,Miller,4/15/04,participant,801-534-7283,Salt Lake City,UT,84165,Valley Charter,,Both,default
1025,eleanor.walker1065@ellarises.org,Eleanor,Walker,1/11/00,participant,801-747-9060,St. George,UT,84945,,Retail Store,Both,default
1026,skylar.anderson1066@ellarises.org,Skylar,Anderson,8/31/12,participant,801-934-7252,Lehi,UT,84387,,Tech Apprenticeship,Both,default
1027,william.anderson1067@studentmail.org,William,Anderson,7/1/00,participant,801-497-2436,Layton,UT,84119,East Ridge Middle,,Arts,default
1028,michael.hill1070@studentmail.org,Michael,Hill,5/1/08,participant,801-209-9819,Logan,UT,84405,UVU,,STEM,default
1029,savannah.anderson1071@community.org,Savannah,Anderson,4/9/01,participant,801-815-5643,Riverton,UT,84151,,Art Studio,Both,default
1030,isabella.hill1072@learners.net,Isabella,Hill,2/19/04,participant,801-905-3022,Murray,UT,84515,,Community Center,Both,default
1031,levi.wilson1073@community.org,Levi,Wilson,6/22/05,participant,801-585-1963,Murray,UT,84722,North Summit High,,Both,default
1032,grace.anderson1074@ellarises.org,Grace,Anderson,9/16/04,participant,801-699-7419,Orem,UT,84878,,Community Center,Both,default
1033,lily.johnson1075@community.org,Lily,Johnson,10/24/05,participant,801-894-8756,Lehi,UT,84433,,Retail Store,Arts,default
1034,claire.nguyen1077@ellarises.org,Claire,Nguyen,12/12/10,participant,801-870-3681,Murray,UT,84469,North Summit High,,Arts,default
1035,levi.jackson1078@studentmail.org,Levi,Jackson,6/29/14,participant,801-966-4205,Sandy,UT,84224,,Tech Apprenticeship,STEM,default
1036,natalie.torres1079@ellarises.org,Natalie,Torres,4/7/99,participant,801-637-3756,St. George,UT,84386,East Ridge Middle,,Arts,default
1037,jack.lopez1080@ellarises.org,Jack,Lopez,4/24/11,participant,801-865-6545,Logan,UT,84528,SLCC,,STEM,default
1038,liam.thomas1081@ellarises.org,Liam,Thomas,10/15/04,participant,801-606-9005,Logan,UT,84247,,Art Studio,Both,default
1039,layla.harris1082@ellarises.org,Layla,Harris,3/4/04,participant,801-865-7260,Riverton,UT,84886,,Tech Apprenticeship,Both,default
1040,henry.white1083@ellarises.org,Henry,White,12/21/08,participant,801-284-2999,Logan,UT,84120,,Tech Apprenticeship,Both,default
1041,daniel.anderson1084@ellarises.org,Daniel,Anderson,4/19/11,participant,801-910-2549,Spanish Fork,UT,84281,North Summit High,,Arts,default
1042,levi.ramirez1085@learners.net,Levi,Ramirez,1/4/14,participant,801-533-2040,St. George,UT,84102,,Startup Lab,Both,default
1043,riley.sanchez1086@ellarises.org,Riley,Sanchez,12/16/08,participant,801-749-9684,Bountiful,UT,84570,East Ridge Middle,,Both,default
1044,sebastian.davis1087@studentmail.org,Sebastian,Davis,2/13/98,participant,801-813-3948,Logan,UT,84186,,Cafe Rio,Arts,default
1045,aaliyah.davis1088@ellarises.org,Aaliyah,Davis,12/21/99,participant,801-411-3641,St. George,UT,84589,,Cafe Rio,Arts,default
1046,isabella.garcia1089@ellarises.org,Isabella,Garcia,11/6/01,participant,801-572-9919,Pleasant Grove,UT,84306,SLCC,,Both,default
1047,ava.thomas1090@learners.net,Ava,Thomas,10/13/12,participant,801-731-5807,Provo,UT,84969,,Cafe Rio,Arts,default
1048,camila.torres1091@community.org,Camila,Torres,6/14/09,participant,801-560-9818,Lehi,UT,84536,Valley Charter,,Both,default
1049,elizabeth.williams1092@studentmail.org,Elizabeth,Williams,10/30/02,participant,801-345-5910,Provo,UT,84193,North Summit High,,Both,default
1050,hannah.nguyen1093@learners.net,Hannah,Nguyen,9/2/99,participant,801-946-7914,Layton,UT,84132,,Cafe Rio,Arts,default
1051,lucy.harris1094@studentmail.org,Lucy,Harris,3/5/13,participant,801-285-5164,Bountiful,UT,84468,SLCC,,Both,default
1052,aria.wright1095@studentmail.org,Aria,Wright,3/14/12,participant,801-950-5413,Ogden,UT,84645,,Art Studio,Both,default
1053,addison.jones1097@learners.net,Addison,Jones,2/15/07,participant,801-312-9984,Logan,UT,84545,East Ridge Middle,,Arts,default
1054,emily.white1098@learners.net,Emily,White,3/22/98,participant,801-431-5483,Layton,UT,84150,East Ridge Middle,,Arts,default
1055,victoria.harris1099@ellarises.org,Victoria,Harris,3/17/11,participant,801-739-6022,Logan,UT,84180,,Community Center,Arts,default
1056,elizabeth.king1100@learners.net,Elizabeth,King,1/28/99,participant,801-477-2623,Murray,UT,84565,North Summit High,,Arts,default
1057,hazel.lopez1101@learners.net,Hazel,Lopez,10/24/03,participant,801-806-3090,Bountiful,UT,84489,Westview High,,Both,default
